rms_mean,rms_var,amplitude_envelope_mean,amplitude_envelope_var,spectral_centroid_mean,spectral_centroid_var,spectral_rolloff_mean,spectral_rolloff_var,chroma_mean,chroma_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,genre
0.25179002,0.015267862,0.5342691,0.06869437,3727.2488351836555,2097535.8911057133,7633.178843211833,4480479.944346012,0.47546217,0.09732903,-77.94189,6152.219,32.364952,1733.3799,20.077257,849.83777,27.633484,419.29962,16.262774,221.84268,5.319164,211.65782,13.481539,151.11252,3.5032268,128.1302,7.344144,130.88646,5.271802,142.58313,4.0011973,111.219406,5.271229,104.172165,3.752625,103.27085,0.78148013,81.323204,0.40025985,76.0512,-0.7132615,87.1491,3.0644116,62.286476,1.4034704,67.966576,0.5459311,60.39224,-1.9002221,90.92306,pop
0.21307458,0.0035854105,0.4839745,0.0157684,3084.823804546642,554994.9401960314,6779.025674825852,2160805.0688468404,0.47984582,0.08207582,-25.108788,1381.5844,60.825592,532.1105,-4.1871734,367.40656,14.84839,382.26895,6.795023,124.48539,6.0983334,134.23605,15.451298,127.995766,3.7847345,147.9855,5.6598086,92.65815,10.247506,74.253746,0.86333084,72.35854,4.1838894,68.001785,0.9262049,63.532524,3.2527385,68.34941,0.21559046,55.676373,2.6983185,54.269707,0.7047307,63.101013,0.8962898,52.377106,0.36175916,47.20572,-0.006407463,57.01792,hiphop
0.15964586,0.0032948584,0.4249174,0.032230176,3279.967331808209,524756.5979117784,6953.21628818571,1439882.1371706547,0.45483547,0.077811286,-35.297348,2824.738,61.247242,351.1933,14.059667,433.509,28.661287,256.61224,4.3299875,157.76636,-1.3499213,142.81113,-0.7904129,72.29348,5.1225405,60.496044,5.3524,58.998405,1.2215202,63.645283,-7.2570734,71.9016,-0.516818,42.363197,0.21715884,47.36676,-1.2905803,38.98689,-0.10900879,42.778957,-1.2562847,43.528976,-2.5358107,49.604412,0.5710997,59.92768,1.5749444,62.423798,-1.7193335,60.88363,pop
0.14909758,0.0006267868,0.41000858,0.01112662,2741.0869522297985,123172.13427057733,5409.3672902960525,408390.4243563526,0.44094372,0.07813413,-42.02993,531.7555,86.998,199.01784,-27.519882,232.345,62.60779,141.81532,-27.02055,109.68109,32.348595,72.51063,-18.955395,82.72288,22.138983,32.205887,-14.33114,49.710434,19.516882,48.746212,-10.970767,45.126434,16.759539,57.82683,-12.39556,60.239044,10.520514,52.358566,-6.721216,56.91668,6.517083,42.237278,-9.209883,42.510986,6.571162,44.031193,-5.7864056,32.901432,1.3288357,39.501667,metal
0.18296981,0.008879105,0.41983232,0.06587377,2706.6714628489012,1573821.5872169947,5996.322074394108,5460111.325805199,0.39005402,0.10198624,-121.61006,8860.016,76.91941,1487.2216,29.013481,1189.5807,9.935919,501.37766,3.1737647,313.17545,5.1753216,357.10236,4.968313,274.08414,-1.0265123,227.06042,1.1707609,193.1173,2.1393538,164.99586,3.117648,119.349915,1.1366776,122.13151,-0.7820611,70.057236,-4.9822216,74.692444,-0.12525722,71.468445,-4.505376,65.67422,-2.1900978,71.04211,-1.3730919,74.46298,-3.1559749,102.97987,-7.364276,98.299286,hiphop
0.121490456,0.0018593542,0.32729116,0.022245003,2108.1997863703064,244776.13756096814,4398.706734955495,1109916.6474867335,0.4630337,0.078175105,-103.09195,2770.6506,107.497505,445.24637,-33.52649,448.37674,52.796356,137.77698,-9.143341,98.29774,30.365688,86.13077,-9.337432,90.59609,23.046274,65.39914,-11.900222,85.980934,18.170902,50.725945,-7.554082,71.98127,9.401475,40.646145,-5.444428,49.51078,6.6532264,49.294006,-5.613328,42.649628,4.1491914,38.749554,-5.471509,36.933193,0.8388856,40.481388,-0.05420621,59.427643,3.7572117,57.68937,disco
0.22073805,0.0042339126,0.5364581,0.037305817,2157.2057766804382,339006.12367062346,4477.88958948094,1294007.809187419,0.38101023,0.082643904,-42.16572,2050.2002,106.27832,574.42365,-24.220882,259.32498,44.671467,151.32193,-12.33506,125.69229,20.518545,100.728096,-16.044443,80.42772,18.488562,65.82264,-18.78101,82.12967,15.5109,69.27376,-15.4647255,60.26534,8.930742,62.736805,-9.987847,48.30653,6.9245358,57.24718,-8.796884,55.45362,4.5718284,50.256084,-9.043404,47.475784,1.0606867,48.53165,-6.4489336,40.917732,-0.9913764,48.53807,country
0.24089603,0.0080495365,0.59186274,0.058745876,3236.3834897605984,631016.3898144163,6698.901159327835,2234100.0104213026,0.451712,0.08526167,4.804322,4032.7654,64.50391,523.8542,-2.5012732,741.6586,10.419498,250.29015,3.2420893,118.5868,7.8209686,160.96452,3.101567,92.481,1.4055258,116.45734,6.745003,95.70605,4.884832,90.75217,3.2736435,69.42043,1.747771,67.632744,3.3316631,54.21803,2.3504841,59.58503,1.4266739,41.415283,-0.60548866,47.3171,-2.1835034,38.860023,-1.6002755,51.878403,-0.61104494,57.33793,-4.0513687,53.113888,pop
0.10387338,0.0004472268,0.2610028,0.0045124395,2595.289363332117,292848.93729463965,5660.282439713139,548577.1942485673,0.3070265,0.08071321,-118.68192,758.7098,87.62362,306.7022,6.558794,248.16017,45.09805,87.353096,-38.915707,78.76162,20.813005,60.239964,-26.863337,46.446148,13.798009,57.72302,-17.23861,43.82485,5.1101575,45.904247,-15.709853,41.770138,3.981842,43.413876,-27.549044,41.175877,3.04777,42.523384,-15.956566,35.982456,10.867772,51.029327,-12.65191,33.191273,2.823709,33.13753,-13.335965,34.925007,-4.3752894,44.186405,blues
0.082489036,0.0018579196,0.18001309,0.013608947,1291.482455169567,473794.9385170299,2827.566235427148,2981631.777796537,0.4705853,0.08830888,-238.86949,5880.1733,132.32365,797.2956,-0.12489097,579.8062,41.233845,239.53696,2.4230201,250.96391,19.0934,240.36955,7.9688535,197.4099,19.94468,93.95169,-0.6315844,102.068436,11.098161,124.49335,-1.7195421,75.37704,9.940314,73.01335,3.0247061,65.903725,2.210293,91.5748,-7.8496413,75.89032,-3.985692,46.867523,-4.9199595,36.778503,-2.15066,44.246243,-2.4111888,49.16929,0.0506802,50.767715,reggae
0.119166136,0.0030103973,0.2554581,0.01904261,1733.583196998827,147253.71116331173,3379.546231012964,1247887.4077899538,0.3031213,0.08700417,-154.29288,3352.6462,110.68495,508.939,-22.299717,749.3982,21.146955,175.02728,4.267235,110.15603,4.749064,84.00287,-4.0923247,71.7308,-1.020666,51.55854,-6.4128003,89.852936,-9.245782,45.20153,-3.6310499,35.94401,-5.5030346,34.33564,0.536892,42.387466,-0.51163745,36.377823,-4.807277,29.6289,-11.2095585,42.603172,-3.9384496,30.072174,-1.4645187,47.143944,-4.413699,44.600536,-10.600424,46.908253,jazz
0.20310587,0.0063424553,0.5403806,0.052661836,3070.6451711304394,609475.2497256218,6652.968103745405,2282363.073961476,0.35769865,0.084692344,-18.171194,3338.328,72.29644,499.4975,-4.867231,291.80182,-0.3595811,228.79742,1.6975715,109.05578,-0.9182093,134.50888,-1.3221729,80.80291,-0.3419729,88.78679,0.64732283,108.786064,-0.1809802,71.83619,-1.2175112,78.77689,-1.057464,63.25685,2.5195053,40.399113,1.2472867,38.18964,1.7523707,40.690407,-3.4429796,48.339657,0.39454,46.499382,-0.8525016,38.45605,0.9242998,35.898438,1.6602957,42.727757,pop
0.130192,0.0028303715,0.29457384,0.01839455,1784.4165459703192,129739.837272641,3806.4186497738488,901329.6602966429,0.34995052,0.08875216,-113.619385,2570.8127,121.55302,295.7244,-19.151058,235.57982,42.345768,150.83536,-6.3711677,168.02463,18.613033,89.169586,-13.69206,67.60479,15.339378,69.06307,-12.283617,82.152504,10.973775,63.40047,-8.32241,61.810535,8.8067875,51.292,-3.665802,41.25163,5.745939,40.56098,-5.161711,49.8235,0.7502978,52.46414,-1.6883581,36.564606,-0.40932855,41.643627,-2.298869,55.076675,1.2199471,46.975636,blues
0.075578645,0.0018120579,0.17328845,0.013258715,2300.0529187574825,906789.546716803,4920.020249310662,3370779.4182038913,0.42736626,0.08858471,-191.17174,5307.564,96.340126,987.9443,-17.656992,677.08765,24.872456,467.31616,-0.87806803,361.3629,26.34468,246.61905,-12.918912,288.03323,19.642458,219.40877,-9.785497,133.71292,16.977057,106.62946,-8.600344,113.318535,11.42141,93.61703,-8.215002,93.10472,5.9677954,100.13702,-1.8638287,60.261974,5.960272,58.812828,-8.060112,63.479847,3.3991613,76.24602,-2.631839,75.94733,-0.79887515,58.156094,reggae
0.12781934,0.001386049,0.30919588,0.009546125,1673.575889634683,239753.0762031992,3430.0292590823337,1544998.7559846297,0.32352042,0.08704845,-119.11726,2545.1592,128.928,868.37036,-17.856236,364.82224,29.175467,96.41735,2.7212582,118.61991,8.001319,88.243904,-7.058392,102.04795,3.8778896,70.868,-1.508171,60.041794,-3.9838588,59.416782,-7.040401,51.03997,-2.867053,37.85331,-4.1777964,43.03443,-1.8459401,52.129845,-2.9485059,59.265087,-2.2536001,61.629658,-0.5701704,64.28176,-0.09753919,67.46673,-2.7966614,43.448124,-2.6330163,49.019028,rock
0.065684564,0.0025005445,0.1301748,0.011288745,1353.329118930064,511903.71127197985,2882.31590436339,2932662.4647420235,0.36580706,0.10200662,-287.92355,5935.973,123.97102,993.7331,5.4561224,302.1008,33.684544,344.13184,1.0892011,441.54025,14.704721,235.5728,-4.898606,149.25542,8.6532755,189.14641,0.7827978,148.787,6.5667357,114.19628,-4.87944,93.83295,-3.1806588,84.24376,-5.5570035,65.37901,-6.786621,60.80124,-2.644233,55.526436,-2.9824317,54.493954,-3.3811383,39.85974,-1.8614974,46.854065,1.8359203,37.068073,-4.8965116,28.102959,blues
0.092549935,0.0017512662,0.21327634,0.012816341,1537.7642290059293,339419.50346937333,3055.1981923011804,1178921.5132360226,0.25082582,0.090866655,-213.60236,4190.6055,117.2127,626.25037,-21.871769,512.54034,45.657654,290.9366,-10.274458,299.65576,5.0603156,171.68677,-11.910965,202.6956,5.567856,100.313034,-17.804632,164.59093,0.18699962,127.75358,-14.165857,120.192375,-1.1532573,108.05158,-10.306383,79.41067,-4.047061,94.157906,-6.6340666,72.21198,-5.4173846,93.95776,-9.716231,83.63612,-3.202914,71.18194,-4.448395,59.172165,-9.152062,69.48741,country
0.080827355,0.000992873,0.22246511,0.01565565,1064.8215157992543,161182.77945479826,1896.0802013290925,488862.3080234679,0.26762772,0.083955005,-257.01797,6375.6836,175.31583,1216.3369,-44.815468,1082.9723,25.663235,404.47272,-4.2567406,234.99496,-0.22128816,112.56045,-11.323123,94.25272,-9.186279,73.76773,-4.099932,86.105576,-8.300055,106.36535,-22.553421,99.11311,-7.608669,71.12793,-7.6533217,57.61143,-11.745615,80.39571,-8.175761,70.20234,-7.5016975,39.935993,-12.297941,54.745285,-6.7714224,45.721313,-3.4978843,41.450504,-8.646908,73.43597,jazz
0.11736054,0.0005461828,0.30760068,0.0068449643,2553.222563193822,107933.82232372911,5148.04387048302,276596.28456288105,0.33248457,0.080393754,-85.17353,888.21857,88.81205,172.14818,-16.331642,190.46686,59.223236,130.11351,-35.993603,78.10094,14.391535,41.02754,-22.306257,51.19437,9.651896,53.45079,-14.823916,45.239613,11.181605,45.724197,-14.808832,42.164024,8.478195,36.54836,-19.59089,37.816776,6.4134293,42.20134,-13.782541,40.470417,6.1157637,38.964764,-13.154796,44.326546,3.9341369,48.016567,-7.6171,43.323547,3.7527044,40.95026,blues
0.09215401,0.0012183911,0.22643167,0.011201821,2246.9998668388666,504666.7640045669,5155.910489581318,2968788.12694405,0.3698595,0.083900675,-137.73312,3874.8796,100.24317,625.6632,14.383044,400.3661,15.403811,342.1408,2.3205364,229.59871,-1.0818115,127.58908,-2.1069715,146.11385,-1.6870853,79.51054,-5.311201,126.16696,-1.7847023,102.41545,1.7484086,94.19804,-6.1835394,72.6784,-3.0364275,72.940254,-9.783618,70.68406,-6.6642976,76.097984,-3.9666076,53.044716,-10.177887,56.627853,-2.9706817,82.499054,-3.5730906,46.101143,-0.6477028,44.763126,pop
0.22054978,0.011609371,0.52701426,0.08025915,3401.2336884828965,1253456.9072499205,7052.665686828802,3880191.7068674313,0.43712428,0.08661214,-47.681934,7985.46,55.53719,1223.5607,19.178862,634.9197,24.482962,324.38565,4.0398774,165.81311,1.5440774,279.5595,6.9665008,155.0001,-1.046118,125.040985,3.0828686,120.88552,1.7952809,83.872185,-3.035119,99.162186,1.9345393,83.8255,-4.678551,81.92716,-2.5212111,78.68272,-0.86276007,81.68325,-2.2868989,103.11746,-1.6915138,73.264946,-3.232456,62.714355,2.612902,93.26975,1.893048,151.42241,pop
0.03511974,0.00022240172,0.08746277,0.0017368891,2423.3992282999484,118956.28824614025,4296.815684410071,374753.80580242135,0.21732555,0.08788087,-301.92847,2619.3757,57.542442,819.7811,-59.13327,253.68788,33.542343,82.10301,-20.91211,72.28712,17.741283,85.08117,-0.6430504,194.60185,49.023754,385.2877,19.130112,237.26166,27.098505,353.88855,-17.633902,590.56946,-0.2625496,250.04373,-3.7518337,289.56668,18.160437,329.9948,9.950029,124.17008,11.609913,52.277477,11.278923,49.5876,15.386705,160.14641,-7.4021535,129.48149,-5.8475833,239.67725,classical
0.11158227,0.0017324688,0.23208146,0.018704731,1931.1496588575947,188686.0647631446,4515.622694647349,710097.813078715,0.38921893,0.08269284,-118.3657,1493.2787,114.23729,309.0411,-6.7823,269.6803,37.40087,130.22972,-17.431938,90.54662,28.36287,97.530174,-23.726538,72.85015,9.28381,56.6726,-10.439461,51.042877,12.624765,44.332043,-5.1486764,39.98544,12.253149,32.287197,-3.8705227,26.914051,4.3780017,33.035862,-9.250749,33.118046,3.4737234,29.54312,-7.95215,28.233765,3.6644185,34.068268,-6.156882,35.43999,2.7070289,33.344402,disco
0.07575375,0.0014194101,0.15227146,0.012781353,1701.1031925321583,523580.06966688926,3693.844330495356,2824166.8563066367,0.37383953,0.10413913,-240.0093,8283.209,108.755516,657.3951,-8.202256,1170.8739,32.197624,242.69638,-8.81615,226.74495,18.640667,241.58044,-4.7014017,210.6918,15.518407,201.8182,-3.7182035,152.11465,14.536973,198.00124,-4.792446,168.821,6.403633,200.38278,-2.9500246,125.53274,2.4401069,122.50182,-7.1109586,92.9135,-0.15518783,83.63441,-3.1421595,62.786903,-1.5445279,60.919796,-3.7374158,72.13784,-0.81486225,99.57917,reggae
0.114560604,0.0032050167,0.2872374,0.027115919,3328.830808812161,641059.6853982346,7196.373151182759,1937014.1700431418,0.3821435,0.088923186,-83.583496,2145.2004,64.47946,405.8665,5.6559176,383.7205,2.7011647,191.2231,0.790316,167.48991,6.170802,92.57017,1.892269,75.49532,1.9798596,65.22111,-1.816445,78.287796,1.8574665,69.15199,2.4598763,67.73833,-0.22793381,44.801853,2.9555101,45.87565,-3.3824587,42.36351,-0.87964565,44.90409,0.044985365,43.121773,-1.571096,56.467503,0.5579812,48.382843,0.3023729,57.837147,-2.7803588,47.78659,disco
0.13039982,0.004413241,0.31473893,0.035219345,2676.5339159173477,963757.3390821902,5209.5184987543535,1996264.4701507248,0.50613976,0.08111497,-109.83064,4701.8945,63.104633,867.6419,-13.840905,619.20605,43.019493,324.42914,6.142044,220.44902,23.18746,141.6237,8.019648,168.15508,10.65603,123.81924,0.98032266,91.031685,5.321308,91.93767,-1.832165,78.688156,-1.4251206,68.88477,-1.8639747,53.505043,-3.1835,46.61514,-4.740081,40.92652,-3.8052502,41.571682,-5.5368443,28.464716,-3.185932,26.007534,-3.2629235,28.618784,-3.928107,34.537346,hiphop
0.089179605,0.0031165641,0.20019697,0.017851818,1109.721378629315,138691.39699615442,2243.744765715702,838855.8213959961,0.29098067,0.09107311,-249.2894,3981.3381,130.98703,338.3749,0.67739,1580.2115,66.68578,298.57275,17.897806,183.4857,4.623737,173.33118,6.5983076,96.4496,1.24905,98.33234,1.4163893,75.7444,-1.579142,91.78507,-0.96266294,101.23713,-3.5719957,85.181595,-2.9279816,86.33532,4.596818,62.489933,7.478901,91.719864,-0.18313684,100.58823,-2.825327,87.39922,-2.6788447,77.319824,0.74854714,75.997215,-0.5342603,67.66801,blues
0.0389268,0.0013088721,0.098282285,0.0098109245,1474.8137600109778,446310.1458742663,2809.8330093242066,2678357.8360752515,0.32029328,0.088857874,-305.4226,19533.354,135.9234,1055.3804,-11.752712,461.03714,18.215021,108.26807,10.38905,148.18108,3.0129585,61.582176,-5.5959153,87.148,0.14172542,43.662273,-1.3495618,53.42103,-1.8677533,33.58639,-3.2052636,50.009846,-6.742522,45.216396,-2.6944177,59.99344,-5.5971813,29.596823,-4.523639,30.97317,-4.7845087,37.064484,-5.3687053,56.03004,-2.6217136,43.449417,-5.8361917,43.182518,-6.929955,47.646023,classical
0.11894808,0.0018838085,0.32968658,0.027164258,3016.630571985955,567030.6915733874,5954.647326395608,1964290.899609285,0.44215423,0.07867331,-68.970566,4135.7314,63.131035,621.83734,-15.854861,537.8108,28.00219,155.90608,8.1834755,152.00505,7.321165,73.51517,-4.936118,63.179245,9.494793,40.317097,-0.9736147,50.5649,-1.6035987,56.94615,-6.1901298,55.252037,-3.9367533,49.960472,-1.1710128,47.00802,-6.543671,39.62174,-6.177693,43.380074,-5.0452127,30.123936,-4.4068336,42.47618,-5.3750815,40.422375,-1.6540107,42.669178,-0.889456,46.8251,disco
0.053521454,0.0011246428,0.1308794,0.009147673,1935.4498295716771,917715.3478864643,3982.742583567144,2683777.680806712,0.38052484,0.10022683,-256.5845,12467.7705,103.170715,1341.9406,-8.463653,652.33203,48.59315,361.74493,-4.1831117,430.71054,17.341555,210.31332,-6.6681957,281.93445,17.038635,189.16505,-4.5991197,191.01526,5.321588,110.21573,-10.013156,132.79907,8.242727,99.17466,-6.1991887,89.111115,3.4362078,89.12518,-3.646894,81.08573,1.6950732,61.861347,-5.41009,60.35369,-3.2497907,43.21233,-3.8716667,74.715096,-1.030732,56.579838,rock
0.13980983,0.0029967728,0.34828454,0.021605259,1465.595382672086,116569.56232385951,2749.3833748548764,584404.7706805734,0.30471268,0.07912654,-119.304375,4784.7075,149.57779,920.8092,-43.31768,236.56267,24.63625,125.634575,-5.609388,114.44525,10.784379,63.626797,-2.8926942,69.29032,0.78330255,41.174564,-6.5456386,46.217514,4.388039,34.952827,-1.2940494,39.114586,1.3600911,42.79152,-1.0813606,30.409727,-2.439028,37.146038,-1.9371481,39.9582,1.2953314,37.149265,-1.3851025,36.27283,1.040794,35.53222,-5.6063004,35.944393,-1.9899353,26.520802,classical
0.15433325,0.0033745503,0.36996797,0.01931878,2099.3502081908823,332817.1652840467,4450.38142248573,1166310.199018156,0.37923384,0.08457386,-99.77965,3828.2275,102.12207,673.0203,-23.655642,134.79277,63.08262,251.52626,-8.785433,310.61273,30.73993,123.162346,-9.646097,81.38725,14.164796,54.551502,0.37265703,57.382656,13.223106,37.653614,-10.096967,79.477425,9.193242,49.334427,-4.932152,37.881382,2.3094268,34.82384,-7.185385,42.99971,-1.0914272,25.239305,-4.928224,31.547216,6.3270736,38.24598,-5.055401,36.252728,-9.303228,31.89493,metal
0.11312769,0.0018857832,0.28567204,0.017047167,3354.360372505759,561107.2182217397,7044.907400408765,1760646.6413235583,0.37071827,0.08674759,-77.395744,1783.4814,52.15557,472.4519,-8.997961,485.1471,12.852356,299.21725,8.566091,166.26918,2.892013,222.6455,8.930743,154.72008,4.013753,98.49875,-7.3446417,90.19662,-2.260518,92.61504,0.9621685,66.97384,-1.0486537,74.75358,-3.7624757,61.88707,-3.5320666,55.851322,-2.4292212,71.129105,-4.880999,105.61936,-1.8485126,99.68518,-4.170674,111.93583,-1.6632473,67.38536,3.508745,81.667244,disco
0.15017585,0.003581862,0.33691913,0.025057007,1312.350076081582,407444.2699756601,2637.734049983069,2068789.0763886624,0.31538674,0.09197157,-180.14874,4540.2935,131.41078,1279.0621,0.5733359,584.7806,43.165672,260.78134,14.135556,191.35896,25.621374,301.59665,-5.315874,202.31528,12.034328,109.167885,-13.538714,143.71721,-1.0941218,97.76841,-7.614392,116.96435,2.7180743,108.222946,0.7742721,85.103355,1.9981464,178.8702,-6.0900593,128.28662,3.488055,120.628265,-8.33755,104.6518,3.2056522,105.075195,-0.93039954,63.37968,-2.2530375,73.530174,blues
0.0687404,0.0007270719,0.17529127,0.006717499,1803.525958968436,175125.19132447583,3366.3129776993032,865072.7996812981,0.30526578,0.08251632,-166.43155,3272.5723,122.135544,695.2566,-32.106792,223.56247,16.685278,59.508404,-5.4006796,43.12367,-2.487123,43.68784,-9.832806,30.322979,-4.9005094,31.212559,-6.974422,38.93496,-4.571057,44.126633,-6.6684146,54.78089,-5.4972816,36.601383,-5.3725696,41.9703,-4.9623013,41.597775,-2.791163,53.570965,-3.1922195,36.843555,-4.085201,38.018974,-3.5495975,54.195034,-4.6303477,50.234703,-1.165406,62.28398,classical
0.13647573,0.0010111771,0.35391936,0.012581465,2502.5342481859757,194336.92364142995,4761.48787460091,873831.4545895352,0.43656766,0.07560259,-61.90703,2137.0593,93.03636,321.4343,-39.96771,288.3659,56.147964,92.15985,-19.685198,53.8056,23.381887,78.62103,-7.6440945,103.55931,17.719402,48.31502,-19.306639,68.89367,17.783297,34.78579,-13.095866,47.971004,14.301978,40.122223,-13.079706,43.438843,5.447866,41.185417,-10.795583,45.09259,3.7329986,35.00501,-10.746842,45.200466,1.273748,40.39676,-4.612356,44.865803,0.33479157,33.540466,metal
0.063896276,0.0015938809,0.14233892,0.014877104,1510.8066500970028,332495.61111731076,3319.1299296754064,2058272.023023857,0.4869623,0.08433545,-243.80943,4798.928,123.347595,766.79364,-15.57089,955.6004,38.883972,497.00528,6.487192,317.22113,25.511738,163.38603,3.0363429,138.00803,17.175442,85.64848,-0.21269444,86.9558,8.983332,82.49235,-2.4875262,55.829735,6.7616143,59.842632,-3.453198,50.0371,3.2560694,43.542377,-3.4338758,36.076427,-0.4797554,41.877205,-2.5348237,31.124168,-1.862335,34.107224,-4.96552,25.399862,-2.7182348,27.427704,reggae
0.26945254,0.001746014,0.692082,0.02754389,2815.480455068502,364008.7677331828,5898.380999963719,1238883.3825158344,0.5335914,0.0693872,-1.6504898,1262.7743,73.40672,422.39386,-15.8976755,294.85226,55.80285,214.60754,-1.9217752,100.855965,34.024567,120.99001,-8.33632,103.38372,32.767876,97.22855,-9.721337,79.19045,20.836998,55.63323,-9.041395,55.03984,13.956027,56.63674,-9.598967,46.807087,4.965141,35.96723,-6.625369,37.861156,6.481497,32.900787,-6.449592,26.772367,2.2325191,27.62081,-3.009212,28.845621,1.9899176,21.426376,metal
0.25794896,0.0027300622,0.64960104,0.03915394,2333.7163897098885,89830.06926574631,4942.928444121275,481762.17833519756,0.4142576,0.08297469,-2.5510163,735.3646,101.25788,164.13426,-33.92729,142.82718,41.518402,99.83738,-13.815158,105.014244,31.920723,48.342278,-21.8686,66.76727,24.458948,42.868336,-15.881364,41.04232,15.794475,32.81215,-14.372411,43.872128,12.50744,41.156155,-13.373969,39.46841,6.1127505,31.859308,-9.069671,35.527966,5.033296,24.009264,-11.333126,35.233288,3.1684957,30.374691,-4.5717015,46.85536,-4.0338807,35.250755,blues
0.06947105,0.00015738962,0.18447024,0.002339572,2939.5298002442555,244028.7416111277,5806.8482201165825,1036376.7071391165,0.58136714,0.06164891,-108.09749,269.55167,65.77733,284.95956,-20.841005,244.68701,47.559593,110.249756,0.85362834,94.54549,8.991208,41.384434,-3.2142603,62.22776,20.978045,46.00112,-10.349271,42.03712,7.8764496,31.804089,-8.126471,32.274895,12.045557,35.279087,-9.155128,36.194954,7.0092583,35.67359,-8.752738,33.863857,5.7859516,32.86028,-12.3694315,29.720413,3.441416,27.358383,-7.378526,29.238617,4.871621,24.92893,metal
0.1440742,0.0002546014,0.40480435,0.0054831076,2789.300841643995,141859.78892106682,5345.842674420714,636672.1743348727,0.4812479,0.06830864,-28.089987,182.96312,84.033875,199.75198,-43.716156,175.97311,47.99097,69.38301,-22.45509,52.216465,19.917406,41.531223,-25.18115,61.159637,24.802286,34.06325,-13.120749,33.12007,24.669502,44.336033,-16.419373,31.441103,17.564196,27.703869,-15.417398,30.977346,8.639938,31.283636,-9.952718,28.61819,7.071071,24.424898,-9.484701,22.653471,8.427125,26.058758,-3.548901,26.424355,2.6234772,29.981798,metal
0.17095791,0.006635245,0.43883795,0.050648656,2481.191325890234,433641.737416363,4846.387361225329,2006204.2504969325,0.38970286,0.090739295,-63.8221,2769.6077,88.25405,702.114,-27.603098,572.8078,18.600967,258.20975,-3.5774841,411.18842,5.1981163,124.27381,0.9838292,117.919106,8.05298,124.4071,-4.396183,88.85754,2.2758756,74.09375,4.1544557,94.44167,-2.208498,56.754642,10.266527,70.917145,1.8743328,76.02089,6.291246,74.18952,4.695101,53.773037,-7.7507076,51.004765,4.5987053,61.937347,-1.5900236,46.723457,0.6310114,58.180786,reggae
0.11707953,0.0020290993,0.24774356,0.010617183,1214.054895968694,146621.32641299677,2274.1112487604005,956052.9168198843,0.3099462,0.0891837,-171.28874,2247.4827,160.4967,614.4519,-17.80444,482.99652,30.5122,176.85606,7.514744,185.14046,-8.256042,135.39926,-5.6703825,72.94552,0.1319509,72.630585,-8.836377,76.677025,-2.6552682,52.545822,0.70573163,94.66903,-3.78496,57.834644,-6.5005155,56.626034,3.7841282,42.29601,-5.4310317,41.81042,-3.076479,36.867657,-6.2547703,51.65783,-1.9400128,41.772182,-0.83493346,36.860886,-1.433976,34.339947,country
0.09572528,0.0021939378,0.22913353,0.016092373,1391.4439037459135,200153.14323670548,2811.1413347462753,541210.865487979,0.28870454,0.09416199,-228.25066,2813.7727,130.3444,689.3132,-23.29129,927.4456,70.1721,396.89307,1.1422709,181.81033,7.6024485,153.58536,0.90993816,100.306114,1.9782512,88.57641,-6.167008,61.917267,-9.396024,85.992905,-2.5628405,107.9189,-4.5228944,59.02934,-0.26295036,67.83878,0.17933396,57.06845,-1.5074475,79.24757,1.4652519,80.53511,-6.9718475,65.0093,-8.32218,91.86661,4.2389526,119.76224,0.9814862,132.0349,blues
0.043215886,0.0002407492,0.10122255,0.0029338524,3027.140362803872,1033452.5233548636,7278.83931918779,2866703.0004957034,0.44186088,0.08787163,-228.37154,2880.9968,67.53677,579.95654,37.07984,316.67194,21.325258,119.11,17.058424,59.653286,10.142423,43.442528,10.776463,44.941727,8.010919,43.754513,2.042187,41.65891,0.2971386,50.223545,2.4991305,55.145515,3.8471441,40.035572,1.5821794,53.60761,2.832255,65.9079,0.04377567,53.70858,-0.19756246,39.532352,2.3157341,57.186714,3.2987049,62.81351,4.046379,49.995647,-0.1898743,46.037792,jazz
0.08663683,0.0018712961,0.1781936,0.012285512,1609.7558037303518,1053153.2819002778,3270.7802220394738,4919949.240411301,0.3829874,0.09757929,-232.59302,6405.6313,131.23955,1340.2245,2.662842,611.6503,18.392391,301.9154,11.315527,308.69122,22.940382,255.36794,-10.487955,269.64005,16.763712,163.4621,-15.250354,171.99954,15.54302,136.11632,-8.380157,133.04422,8.023414,99.36785,-3.7811055,98.38277,3.1112142,85.03485,-1.4120816,69.01025,3.2603438,70.73685,-4.1057906,68.82712,2.9342403,52.663773,0.3832841,61.33074,0.0122085195,63.023327,reggae
